thesis_class,model_name,label,count
glacier,vgg16,snowplow,33
glacier,vgg16,geyser,24
glacier,vgg16,plastic bag,23
glacier,vgg16,speedboat,22
glacier,vgg16,Arctic fox,21
glacier,vgg16,grey whale,21
glacier,vgg16,killer whale,21
glacier,vgg16,submarine,20
glacier,vgg16,shovel,19
glacier,vgg16,fireboat,18
glacier,vgg16,bobsled,16
glacier,vgg16,wreck,16
glacier,vgg16,parachute,13
glacier,vgg16,wing,13
glacier,vgg16,ptarmigan,12
glacier,vgg16,aircraft carrier,11
glacier,vgg16,great white shark,11
glacier,vgg16,drilling platform,10
glacier,vgg16,ibex,10
glacier,vgg16,stone wall,10
glacier,vgg16,Great Pyrenees,9
glacier,vgg16,albatross,9
glacier,vgg16,weasel,9
glacier,vgg16,boathouse,8
glacier,vgg16,dock,8
glacier,vgg16,gown,8
glacier,vgg16,hammerhead,8
glacier,vgg16,jellyfish,8
glacier,vgg16,ski mask,8
glacier,vgg16,Samoyed,7
glacier,vgg16,catamaran,7
glacier,vgg16,cliff dwelling,7
glacier,vgg16,goose,7
glacier,vgg16,king penguin,7
glacier,vgg16,lifeboat,7
glacier,vgg16,sea lion,7
glacier,vgg16,warplane,7
glacier,vgg16,beacon,6
glacier,vgg16,canoe,6
glacier,vgg16,container ship,6
glacier,vgg16,kuvasz,6
glacier,vgg16,leatherback turtle,6
glacier,vgg16,marmot,6
glacier,vgg16,missile,6
glacier,vgg16,schooner,6
glacier,vgg16,stingray,6
glacier,vgg16,tiger shark,6
glacier,vgg16,trimaran,6
glacier,vgg16,yawl,6
glacier,vgg16,bathtub,5
glacier,vgg16,coho,5
glacier,vgg16,conch,5
glacier,vgg16,dugong,5
glacier,vgg16,mosquito net,5
glacier,vgg16,sleeping bag,5
glacier,vgg16,sturgeon,5
glacier,vgg16,tripod,5
glacier,vgg16,Eskimo dog,4
glacier,vgg16,Siberian husky,4
glacier,vgg16,airliner,4
glacier,vgg16,airship,4
glacier,vgg16,amphibian,4
glacier,vgg16,diaper,4
glacier,vgg16,electric ray,4
glacier,vgg16,fountain,4
glacier,vgg16,hen-of-the-woods,4
glacier,vgg16,hoopskirt,4
glacier,vgg16,komondor,4
glacier,vgg16,maze,4
glacier,vgg16,pole,4
glacier,vgg16,projectile,4
glacier,vgg16,red-breasted merganser,4
glacier,vgg16,television,4
glacier,vgg16,trilobite,4
glacier,vgg16,tub,4
glacier,vgg16,white wolf,4
glacier,vgg16,yurt,4
glacier,vgg16,Cardigan,3
glacier,vgg16,bison,3
glacier,vgg16,bonnet,3
glacier,vgg16,borzoi,3
glacier,vgg16,castle,3
glacier,vgg16,cloak,3
glacier,vgg16,coral reef,3
glacier,vgg16,cradle,3
glacier,vgg16,crane,3
glacier,vgg16,drake,3
glacier,vgg16,gar,3
glacier,vgg16,liner,3
glacier,vgg16,loggerhead,3
glacier,vgg16,maillot tank suit,3
glacier,vgg16,monastery,3
glacier,vgg16,monitor,3
glacier,vgg16,oystercatcher,3
glacier,vgg16,paddle,3
glacier,vgg16,paddlewheel,3
glacier,vgg16,pelican,3
glacier,vgg16,pier,3
glacier,vgg16,quilt,3
glacier,vgg16,ram,3
glacier,vgg16,ruddy turnstone,3
glacier,vgg16,shower cap,3
glacier,vgg16,standard poodle,3
glacier,vgg16,stretcher,3
glacier,vgg16,trailer truck,3
glacier,vgg16,American alligator,2
glacier,vgg16,American coot,2
glacier,vgg16,Appenzeller,2
glacier,vgg16,Chesapeake Bay retriever,2
glacier,vgg16,EntleBucher,2
glacier,vgg16,Ibizan hound,2
glacier,vgg16,Kerry blue terrier,2
glacier,vgg16,ant,2
glacier,vgg16,balloon,2
glacier,vgg16,beaver,2
glacier,vgg16,bighorn,2
glacier,vgg16,black grouse,2
glacier,vgg16,bow,2
glacier,vgg16,brain coral,2
glacier,vgg16,brassiere,2
glacier,vgg16,chambered nautilus,2
glacier,vgg16,coil,2
glacier,vgg16,coral fungus,2
glacier,vgg16,flagpole,2
glacier,vgg16,fly,2
glacier,vgg16,four-poster,2
glacier,vgg16,fur coat,2
glacier,vgg16,go-kart,2
glacier,vgg16,handkerchief,2
glacier,vgg16,harvester,2
glacier,vgg16,jeep,2
glacier,vgg16,junco,2
glacier,vgg16,kite,2
glacier,vgg16,knot,2
glacier,vgg16,manhole cover,2
glacier,vgg16,minivan,2
glacier,vgg16,mountain bike,2
glacier,vgg16,otter,2
glacier,vgg16,park bench,2
glacier,vgg16,partridge,2
glacier,vgg16,pirate,2
glacier,vgg16,prison,2
glacier,vgg16,radiator,2
glacier,vgg16,red-backed sandpiper,2
glacier,vgg16,redshank,2
glacier,vgg16,ruffed grouse,2
glacier,vgg16,scuba diver,2
glacier,vgg16,shower curtain,2
glacier,vgg16,solar dish,2
glacier,vgg16,space shuttle,2
glacier,vgg16,spotlight,2
glacier,vgg16,stage,2
glacier,vgg16,steel arch bridge,2
glacier,vgg16,sulphur-crested cockatoo,2
glacier,vgg16,sundial,2
glacier,vgg16,thatch,2
glacier,vgg16,toilet tissue,2
glacier,vgg16,tractor,2
glacier,vgg16,umbrella,2
glacier,vgg16,water ouzel,2
glacier,vgg16,web site,2
glacier,vgg16,whippet,2
glacier,vgg16,window shade,2
glacier,vgg16,Afghan hound,1
glacier,vgg16,African crocodile,1
glacier,vgg16,American black bear,1
glacier,vgg16,American egret,1
glacier,vgg16,Angora,1
glacier,vgg16,Bedlington terrier,1
glacier,vgg16,Blenheim spaniel,1
glacier,vgg16,Bouvier des Flandres,1
glacier,vgg16,English springer,1
glacier,vgg16,European gallinule,1
glacier,vgg16,French bulldog,1
glacier,vgg16,Gordon setter,1
glacier,vgg16,Greater Swiss Mountain dog,1
glacier,vgg16,Irish wolfhound,1
glacier,vgg16,Japanese spaniel,1
glacier,vgg16,Labrador retriever,1
glacier,vgg16,Leonberg,1
glacier,vgg16,Newfoundland,1
glacier,vgg16,Pembroke,1
glacier,vgg16,Saint Bernard,1
glacier,vgg16,Staffordshire bullterrier,1
glacier,vgg16,Weimaraner,1
glacier,vgg16,Welsh springer spaniel,1
glacier,vgg16,West Highland white terrier,1
glacier,vgg16,abaya,1
glacier,vgg16,academic gown,1
glacier,vgg16,apiary,1
glacier,vgg16,baboon,1
glacier,vgg16,bald eagle,1
glacier,vgg16,bannister,1
glacier,vgg16,barn spider,1
glacier,vgg16,barracouta,1
glacier,vgg16,bassinet,1
glacier,vgg16,bath towel,1
glacier,vgg16,bathing cap,1
glacier,vgg16,beagle,1
glacier,vgg16,bikini,1
glacier,vgg16,black stork,1
glacier,vgg16,book jacket,1
glacier,vgg16,breastplate,1
glacier,vgg16,briard,1
glacier,vgg16,bucket,1
glacier,vgg16,candle,1
glacier,vgg16,cannon,1
glacier,vgg16,car mirror,1
glacier,vgg16,chain,1
glacier,vgg16,chainlink fence,1
glacier,vgg16,chiton,1
glacier,vgg16,clumber,1
glacier,vgg16,cockroach,1
glacier,vgg16,cougar,1
glacier,vgg16,dowitcher,1
glacier,vgg16,dragonfly,1
glacier,vgg16,earthstar,1
glacier,vgg16,eel,1
glacier,vgg16,feather boa,1
glacier,vgg16,fire screen,1
glacier,vgg16,flat-coated retriever,1
glacier,vgg16,garden spider,1
glacier,vgg16,gasmask,1
glacier,vgg16,giant panda,1
glacier,vgg16,giant schnauzer,1
glacier,vgg16,gorilla,1
glacier,vgg16,groom,1
glacier,vgg16,gyromitra,1
glacier,vgg16,hair slide,1
glacier,vgg16,half track,1
glacier,vgg16,hare,1
glacier,vgg16,harvestman,1
glacier,vgg16,head cabbage,1
glacier,vgg16,hip,1
glacier,vgg16,hippopotamus,1
glacier,vgg16,hog,1
glacier,vgg16,honeycomb,1
glacier,vgg16,horned viper,1
glacier,vgg16,isopod,1
glacier,vgg16,jean,1
glacier,vgg16,jersey,1
glacier,vgg16,kelpie,1
glacier,vgg16,knee pad,1
glacier,vgg16,lab coat,1
glacier,vgg16,letter opener,1
glacier,vgg16,limousine,1
glacier,vgg16,limpkin,1
glacier,vgg16,lionfish,1
glacier,vgg16,llama,1
glacier,vgg16,mailbox,1
glacier,vgg16,maillot,1
glacier,vgg16,malamute,1
glacier,vgg16,meerkat,1
glacier,vgg16,megalith,1
glacier,vgg16,minibus,1
glacier,vgg16,mink,1
glacier,vgg16,mongoose,1
glacier,vgg16,mortar,1
glacier,vgg16,mortarboard,1
glacier,vgg16,mousetrap,1
glacier,vgg16,moving van,1
glacier,vgg16,mushroom,1
glacier,vgg16,necklace,1
glacier,vgg16,overskirt,1
glacier,vgg16,oxygen mask,1
glacier,vgg16,paper towel,1
glacier,vgg16,papillon,1
glacier,vgg16,parking meter,1
glacier,vgg16,passenger car,1
glacier,vgg16,pedestal,1
glacier,vgg16,pickelhaube,1
glacier,vgg16,plate rack,1
glacier,vgg16,plow,1
glacier,vgg16,porcupine,1
glacier,vgg16,pug,1
glacier,vgg16,quail,1
glacier,vgg16,quill,1
glacier,vgg16,radio telescope,1
glacier,vgg16,recreational vehicle,1
glacier,vgg16,reel,1
glacier,vgg16,ringneck snake,1
glacier,vgg16,running shoe,1
glacier,vgg16,sarong,1
glacier,vgg16,school bus,1
glacier,vgg16,screen,1
glacier,vgg16,sea cucumber,1
glacier,vgg16,snorkel,1
glacier,vgg16,street sign,1
glacier,vgg16,streetcar,1
glacier,vgg16,studio couch,1
glacier,vgg16,swab,1
glacier,vgg16,sweatshirt,1
glacier,vgg16,swimming trunks,1
glacier,vgg16,tank,1
glacier,vgg16,teddy,1
glacier,vgg16,thresher,1
glacier,vgg16,tiger beetle,1
glacier,vgg16,toilet seat,1
glacier,vgg16,tow truck,1
glacier,vgg16,traffic light,1
glacier,vgg16,trench coat,1
glacier,vgg16,trolleybus,1
glacier,vgg16,unicycle,1
glacier,vgg16,vase,1
glacier,vgg16,vault,1
glacier,vgg16,velvet,1
glacier,vgg16,vizsla,1
glacier,vgg16,vulture,1
glacier,vgg16,walking stick,1
glacier,vgg16,water jug,1
glacier,vgg16,weevil,1
glacier,vgg16,window screen,1
glacier,vgg16,wire-haired fox terrier,1
glacier,vgg16,wool,1
mountain,mobilenetv2,valley,336
mountain,mobilenetv2,alp,332
mountain,mobilenetv2,cliff,265
mountain,mobilenetv2,volcano,198
mountain,mobilenetv2,promontory,164
mountain,mobilenetv2,lakeside,99
mountain,mobilenetv2,mountain tent,94
mountain,mobilenetv2,seashore,79
mountain,mobilenetv2,geyser,78
mountain,mobilenetv2,cliff dwelling,44
mountain,mobilenetv2,dam,38
mountain,mobilenetv2,mountain bike,38
mountain,mobilenetv2,ski,31
mountain,mobilenetv2,sandbar,23
mountain,mobilenetv2,stone wall,22
mountain,mobilenetv2,ibex,21
mountain,mobilenetv2,missile,20
mountain,mobilenetv2,projectile,19
mountain,mobilenetv2,yurt,17
mountain,mobilenetv2,solar dish,13
mountain,mobilenetv2,space shuttle,13
mountain,mobilenetv2,beacon,12
mountain,mobilenetv2,megalith,12
mountain,mobilenetv2,monastery,12
mountain,mobilenetv2,bighorn,11
mountain,mobilenetv2,snowmobile,11
mountain,mobilenetv2,steam locomotive,11
mountain,mobilenetv2,Arabian camel,10
mountain,mobilenetv2,castle,10
mountain,mobilenetv2,worm fence,10
mountain,mobilenetv2,barn,9
mountain,mobilenetv2,caldron,9
mountain,mobilenetv2,leatherback turtle,9
mountain,mobilenetv2,lumbermill,9
mountain,mobilenetv2,torch,9
mountain,mobilenetv2,balloon,8
mountain,mobilenetv2,thatch,8
mountain,mobilenetv2,unicycle,8
mountain,mobilenetv2,viaduct,8
mountain,mobilenetv2,canoe,7
mountain,mobilenetv2,matchstick,7
mountain,mobilenetv2,stove,7
mountain,mobilenetv2,paddle,6
mountain,mobilenetv2,bicycle-built-for-two,5
mountain,mobilenetv2,boathouse,5
mountain,mobilenetv2,dogsled,5
mountain,mobilenetv2,fire screen,5
mountain,mobilenetv2,jack-o'-lantern,5
mountain,mobilenetv2,parachute,5
mountain,mobilenetv2,park bench,5
mountain,mobilenetv2,pole,5
mountain,mobilenetv2,theater curtain,5
mountain,mobilenetv2,church,4
mountain,mobilenetv2,fountain,4
mountain,mobilenetv2,hen-of-the-woods,4
mountain,mobilenetv2,jeep,4
mountain,mobilenetv2,maze,4
mountain,mobilenetv2,palace,4
mountain,mobilenetv2,planetarium,4
mountain,mobilenetv2,ptarmigan,4
mountain,mobilenetv2,snowplow,4
mountain,mobilenetv2,stretcher,4
mountain,mobilenetv2,stupa,4
mountain,mobilenetv2,suspension bridge,4
mountain,mobilenetv2,Arctic fox,3
mountain,mobilenetv2,assault rifle,3
mountain,mobilenetv2,broom,3
mountain,mobilenetv2,candle,3
mountain,mobilenetv2,coho,3
mountain,mobilenetv2,flagpole,3
mountain,mobilenetv2,goldfish,3
mountain,mobilenetv2,loggerhead,3
mountain,mobilenetv2,moped,3
mountain,mobilenetv2,passenger car,3
mountain,mobilenetv2,quill,3
mountain,mobilenetv2,rifle,3
mountain,mobilenetv2,sea lion,3
mountain,mobilenetv2,television,3
mountain,mobilenetv2,tow truck,3
mountain,mobilenetv2,trailer truck,3
mountain,mobilenetv2,velvet,3
mountain,mobilenetv2,water ouzel,3
mountain,mobilenetv2,wig,3
mountain,mobilenetv2,Dutch oven,2
mountain,mobilenetv2,EntleBucher,2
mountain,mobilenetv2,airship,2
mountain,mobilenetv2,albatross,2
mountain,mobilenetv2,apiary,2
mountain,mobilenetv2,barn spider,2
mountain,mobilenetv2,bow,2
mountain,mobilenetv2,cloak,2
mountain,mobilenetv2,earthstar,2
mountain,mobilenetv2,feather boa,2
mountain,mobilenetv2,fireboat,2
mountain,mobilenetv2,goose,2
mountain,mobilenetv2,gyromitra,2
mountain,mobilenetv2,hay,2
mountain,mobilenetv2,ice bear,2
mountain,mobilenetv2,kuvasz,2
mountain,mobilenetv2,marmot,2
mountain,mobilenetv2,mosquito net,2
mountain,mobilenetv2,motor scooter,2
mountain,mobilenetv2,paddlewheel,2
mountain,mobilenetv2,prison,2
mountain,mobilenetv2,racer,2
mountain,mobilenetv2,radio telescope,2
mountain,mobilenetv2,ram,2
mountain,mobilenetv2,recreational vehicle,2
mountain,mobilenetv2,schooner,2
mountain,mobilenetv2,shovel,2
mountain,mobilenetv2,ski mask,2
mountain,mobilenetv2,speedboat,2
mountain,mobilenetv2,spotlight,2
mountain,mobilenetv2,stole,2
mountain,mobilenetv2,sturgeon,2
mountain,mobilenetv2,submarine,2
mountain,mobilenetv2,swing,2
mountain,mobilenetv2,tarantula,2
mountain,mobilenetv2,tiger shark,2
mountain,mobilenetv2,triumphal arch,2
mountain,mobilenetv2,vault,2
mountain,mobilenetv2,water tower,2
mountain,mobilenetv2,window screen,2
mountain,mobilenetv2,wing,2
mountain,mobilenetv2,wreck,2
mountain,mobilenetv2,African grey,1
mountain,mobilenetv2,American alligator,1
mountain,mobilenetv2,Chesapeake Bay retriever,1
mountain,mobilenetv2,English setter,1
mountain,mobilenetv2,Great Pyrenees,1
mountain,mobilenetv2,Labrador retriever,1
mountain,mobilenetv2,Mexican hairless,1
mountain,mobilenetv2,Windsor tie,1
mountain,mobilenetv2,amphibian,1
mountain,mobilenetv2,baboon,1
mountain,mobilenetv2,bakery,1
mountain,mobilenetv2,barrow,1
mountain,mobilenetv2,beaver,1
mountain,mobilenetv2,bell cote,1
mountain,mobilenetv2,black grouse,1
mountain,mobilenetv2,black swan,1
mountain,mobilenetv2,bobsled,1
mountain,mobilenetv2,borzoi,1
mountain,mobilenetv2,brassiere,1
mountain,mobilenetv2,breakwater,1
mountain,mobilenetv2,bubble,1
mountain,mobilenetv2,burrito,1
mountain,mobilenetv2,bustard,1
mountain,mobilenetv2,butcher shop,1
mountain,mobilenetv2,cannon,1
mountain,mobilenetv2,chain saw,1
mountain,mobilenetv2,chocolate sauce,1
mountain,mobilenetv2,conch,1
mountain,mobilenetv2,confectionery,1
mountain,mobilenetv2,coral reef,1
mountain,mobilenetv2,cradle,1
mountain,mobilenetv2,crane,1
mountain,mobilenetv2,crash helmet,1
mountain,mobilenetv2,curly-coated retriever,1
mountain,mobilenetv2,custard apple,1
mountain,mobilenetv2,dalmatian,1
mountain,mobilenetv2,diamondback,1
mountain,mobilenetv2,electric locomotive,1
mountain,mobilenetv2,flamingo,1
mountain,mobilenetv2,flat-coated retriever,1
mountain,mobilenetv2,frilled lizard,1
mountain,mobilenetv2,gar,1
mountain,mobilenetv2,garbage truck,1
mountain,mobilenetv2,gondola,1
mountain,mobilenetv2,gong,1
mountain,mobilenetv2,gown,1
mountain,mobilenetv2,great white shark,1
mountain,mobilenetv2,grocery store,1
mountain,mobilenetv2,guillotine,1
mountain,mobilenetv2,hare,1
mountain,mobilenetv2,hartebeest,1
mountain,mobilenetv2,hen,1
mountain,mobilenetv2,honeycomb,1
mountain,mobilenetv2,hoopskirt,1
mountain,mobilenetv2,jellyfish,1
mountain,mobilenetv2,jigsaw puzzle,1
mountain,mobilenetv2,junco,1
mountain,mobilenetv2,knot,1
mountain,mobilenetv2,komondor,1
mountain,mobilenetv2,lemon,1
mountain,mobilenetv2,lifeboat,1
mountain,mobilenetv2,lighter,1
mountain,mobilenetv2,liner,1
mountain,mobilenetv2,lion,1
mountain,mobilenetv2,llama,1
mountain,mobilenetv2,lynx,1
mountain,mobilenetv2,mailbox,1
mountain,mobilenetv2,meat loaf,1
mountain,mobilenetv2,meerkat,1
mountain,mobilenetv2,milk can,1
mountain,mobilenetv2,minibus,1
mountain,mobilenetv2,minivan,1
mountain,mobilenetv2,mink,1
mountain,mobilenetv2,mortar,1
mountain,mobilenetv2,moving van,1
mountain,mobilenetv2,neck brace,1
mountain,mobilenetv2,nematode,1
mountain,mobilenetv2,obelisk,1
mountain,mobilenetv2,ostrich,1
mountain,mobilenetv2,paper towel,1
mountain,mobilenetv2,patio,1
mountain,mobilenetv2,pedestal,1
mountain,mobilenetv2,pickup,1
mountain,mobilenetv2,plastic bag,1
mountain,mobilenetv2,platypus,1
mountain,mobilenetv2,pot,1
mountain,mobilenetv2,potter's wheel,1
mountain,mobilenetv2,puffer,1
mountain,mobilenetv2,quilt,1
mountain,mobilenetv2,restaurant,1
mountain,mobilenetv2,rotisserie,1
mountain,mobilenetv2,sarong,1
mountain,mobilenetv2,scoreboard,1
mountain,mobilenetv2,screen,1
mountain,mobilenetv2,seat belt,1
mountain,mobilenetv2,shopping basket,1
mountain,mobilenetv2,shower curtain,1
mountain,mobilenetv2,sliding door,1
mountain,mobilenetv2,snorkel,1
mountain,mobilenetv2,sorrel,1
mountain,mobilenetv2,standard poodle,1
mountain,mobilenetv2,steel arch bridge,1
mountain,mobilenetv2,studio couch,1
mountain,mobilenetv2,sundial,1
mountain,mobilenetv2,sunglasses,1
mountain,mobilenetv2,tank,1
mountain,mobilenetv2,tile roof,1
mountain,mobilenetv2,toilet seat,1
mountain,mobilenetv2,totem pole,1
mountain,mobilenetv2,tractor,1
mountain,mobilenetv2,traffic light,1
mountain,mobilenetv2,trench coat,1
mountain,mobilenetv2,tripod,1
mountain,mobilenetv2,umbrella,1
mountain,mobilenetv2,volleyball,1
mountain,mobilenetv2,water buffalo,1
mountain,mobilenetv2,whiptail,1
mountain,mobilenetv2,white wolf,1
mountain,mobilenetv2,wombat,1
mountain,resnet18,valley,320
mountain,resnet18,alp,319
mountain,resnet18,cliff,221
mountain,resnet18,volcano,220
mountain,resnet18,promontory,158
mountain,resnet18,mountain tent,114
mountain,resnet18,lakeside,92
mountain,resnet18,geyser,74
mountain,resnet18,seashore,64
mountain,resnet18,cliff dwelling,52
mountain,resnet18,mountain bike,51
mountain,resnet18,dam,43
mountain,resnet18,ski,30
mountain,resnet18,sandbar,24
mountain,resnet18,ibex,22
mountain,resnet18,snowmobile,22
mountain,resnet18,worm fence,22
mountain,resnet18,bighorn,20
mountain,resnet18,beacon,18
mountain,resnet18,dogsled,18
mountain,resnet18,stone wall,18
mountain,resnet18,megalith,17
mountain,resnet18,missile,14
mountain,resnet18,steam locomotive,13
mountain,resnet18,castle,12
mountain,resnet18,fountain,11
mountain,resnet18,torch,11
mountain,resnet18,canoe,10
mountain,resnet18,matchstick,10
mountain,resnet18,barn,9
mountain,resnet18,monastery,9
mountain,resnet18,snowplow,9
mountain,resnet18,Arabian camel,8
mountain,resnet18,church,8
mountain,resnet18,leatherback turtle,8
mountain,resnet18,space shuttle,8
mountain,resnet18,stove,8
mountain,resnet18,yurt,8
mountain,resnet18,radio telescope,7
mountain,resnet18,solar dish,7
mountain,resnet18,thatch,7
mountain,resnet18,boathouse,6
mountain,resnet18,projectile,6
mountain,resnet18,unicycle,6
mountain,resnet18,viaduct,6
mountain,resnet18,bicycle-built-for-two,5
mountain,resnet18,coho,5
mountain,resnet18,fire screen,5
mountain,resnet18,grey whale,5
mountain,resnet18,jeep,5
mountain,resnet18,killer whale,5
mountain,resnet18,paddle,5
mountain,resnet18,shovel,5
mountain,resnet18,stupa,5
mountain,resnet18,trailer truck,5
mountain,resnet18,vault,5
mountain,resnet18,breakwater,4
mountain,resnet18,caldron,4
mountain,resnet18,cougar,4
mountain,resnet18,jellyfish,4
mountain,resnet18,lumbermill,4
mountain,resnet18,moped,4
mountain,resnet18,suspension bridge,4
mountain,resnet18,television,4
mountain,resnet18,wing,4
mountain,resnet18,wreck,4
mountain,resnet18,Gila monster,3
mountain,resnet18,crutch,3
mountain,resnet18,maze,3
mountain,resnet18,mobile home,3
mountain,resnet18,passenger car,3
mountain,resnet18,patio,3
mountain,resnet18,pole,3
mountain,resnet18,sea lion,3
mountain,resnet18,speedboat,3
mountain,resnet18,sturgeon,3
mountain,resnet18,swing,3
mountain,resnet18,velvet,3
mountain,resnet18,American black bear,2
mountain,resnet18,Arctic fox,2
mountain,resnet18,Dutch oven,2
mountain,resnet18,EntleBucher,2
mountain,resnet18,airship,2
mountain,resnet18,apiary,2
mountain,resnet18,bearskin,2
mountain,resnet18,bell cote,2
mountain,resnet18,book jacket,2
mountain,resnet18,candle,2
mountain,resnet18,cannon,2
mountain,resnet18,chain saw,2
mountain,resnet18,drilling platform,2
mountain,resnet18,echidna,2
mountain,resnet18,electric locomotive,2
mountain,resnet18,fireboat,2
mountain,resnet18,flagpole,2
mountain,resnet18,freight car,2
mountain,resnet18,gar,2
mountain,resnet18,great white shark,2
mountain,resnet18,hay,2
mountain,resnet18,ice bear,2
mountain,resnet18,jack-o'-lantern,2
mountain,resnet18,komondor,2
mountain,resnet18,kuvasz,2
mountain,resnet18,lighter,2
mountain,resnet18,marmot,2
mountain,resnet18,mink,2
mountain,resnet18,monitor,2
mountain,resnet18,motor scooter,2
mountain,resnet18,pier,2
mountain,resnet18,poncho,2
mountain,resnet18,quill,2
mountain,resnet18,ram,2
mountain,resnet18,sarong,2
mountain,resnet18,screen,2
mountain,resnet18,ski mask,2
mountain,resnet18,sloth bear,2
mountain,resnet18,stretcher,2
mountain,resnet18,tank,2
mountain,resnet18,tarantula,2
mountain,resnet18,tiger shark,2
mountain,resnet18,triumphal arch,2
mountain,resnet18,white wolf,2
mountain,resnet18,African elephant,1
mountain,resnet18,Bernese mountain dog,1
mountain,resnet18,Brittany spaniel,1
mountain,resnet18,Chesapeake Bay retriever,1
mountain,resnet18,Christmas stocking,1
mountain,resnet18,Doberman,1
mountain,resnet18,English setter,1
mountain,resnet18,Gordon setter,1
mountain,resnet18,Indian elephant,1
mountain,resnet18,Irish wolfhound,1
mountain,resnet18,Komodo dragon,1
mountain,resnet18,Lakeland terrier,1
mountain,resnet18,Model T,1
mountain,resnet18,Old English sheepdog,1
mountain,resnet18,Scottish deerhound,1
mountain,resnet18,Siberian husky,1
mountain,resnet18,abaya,1
mountain,resnet18,amphibian,1
mountain,resnet18,ant,1
mountain,resnet18,baboon,1
mountain,resnet18,bakery,1
mountain,resnet18,balloon,1
mountain,resnet18,barn spider,1
mountain,resnet18,barrow,1
mountain,resnet18,bathing cap,1
mountain,resnet18,bison,1
mountain,resnet18,black grouse,1
mountain,resnet18,bobsled,1
mountain,resnet18,bonnet,1
mountain,resnet18,brassiere,1
mountain,resnet18,burrito,1
mountain,resnet18,butcher shop,1
mountain,resnet18,chimpanzee,1
mountain,resnet18,cloak,1
mountain,resnet18,clumber,1
mountain,resnet18,cock,1
mountain,resnet18,colobus,1
mountain,resnet18,common iguana,1
mountain,resnet18,conch,1
mountain,resnet18,confectionery,1
mountain,resnet18,coucal,1
mountain,resnet18,crash helmet,1
mountain,resnet18,cucumber,1
mountain,resnet18,dalmatian,1
mountain,resnet18,digital clock,1
mountain,resnet18,dock,1
mountain,resnet18,electric guitar,1
mountain,resnet18,electric ray,1
mountain,resnet18,feather boa,1
mountain,resnet18,four-poster,1
mountain,resnet18,giant schnauzer,1
mountain,resnet18,goldfish,1
mountain,resnet18,golfcart,1
mountain,resnet18,gown,1
mountain,resnet18,greenhouse,1
mountain,resnet18,grocery store,1
mountain,resnet18,gyromitra,1
mountain,resnet18,half track,1
mountain,resnet18,handkerchief,1
mountain,resnet18,hartebeest,1
mountain,resnet18,head cabbage,1
mountain,resnet18,hen,1
mountain,resnet18,hen-of-the-woods,1
mountain,resnet18,home theater,1
mountain,resnet18,horned viper,1
mountain,resnet18,jersey,1
mountain,resnet18,jigsaw puzzle,1
mountain,resnet18,jinrikisha,1
mountain,resnet18,kelpie,1
mountain,resnet18,lab coat,1
mountain,resnet18,lifeboat,1
mountain,resnet18,llama,1
mountain,resnet18,loggerhead,1
mountain,resnet18,macaque,1
mountain,resnet18,maillot,1
mountain,resnet18,maillot tank suit,1
mountain,resnet18,microphone,1
mountain,resnet18,minibus,1
mountain,resnet18,minivan,1
mountain,resnet18,mitten,1
mountain,resnet18,mosque,1
mountain,resnet18,mosquito net,1
mountain,resnet18,moving van,1
mountain,resnet18,nail,1
mountain,resnet18,neck brace,1
mountain,resnet18,obelisk,1
mountain,resnet18,orangutan,1
mountain,resnet18,otter,1
mountain,resnet18,ox,1
mountain,resnet18,paintbrush,1
mountain,resnet18,paper towel,1
mountain,resnet18,parachute,1
mountain,resnet18,park bench,1
mountain,resnet18,patas,1
mountain,resnet18,pedestal,1
mountain,resnet18,picket fence,1
mountain,resnet18,pickup,1
mountain,resnet18,planetarium,1
mountain,resnet18,plastic bag,1
mountain,resnet18,porcupine,1
mountain,resnet18,prison,1
mountain,resnet18,rapeseed,1
mountain,resnet18,recreational vehicle,1
mountain,resnet18,red wine,1
mountain,resnet18,restaurant,1
mountain,resnet18,rock crab,1
mountain,resnet18,schipperke,1
mountain,resnet18,scoreboard,1
mountain,resnet18,sea anemone,1
mountain,resnet18,sea urchin,1
mountain,resnet18,sleeping bag,1
mountain,resnet18,spider web,1
mountain,resnet18,sports car,1
mountain,resnet18,spotlight,1
mountain,resnet18,stage,1
mountain,resnet18,steel arch bridge,1
mountain,resnet18,stingray,1
mountain,resnet18,stole,1
mountain,resnet18,submarine,1
mountain,resnet18,swab,1
mountain,resnet18,terrapin,1
mountain,resnet18,theater curtain,1
mountain,resnet18,timber wolf,1
mountain,resnet18,titi,1
mountain,resnet18,tobacco shop,1
mountain,resnet18,toilet seat,1
mountain,resnet18,tow truck,1
mountain,resnet18,tractor,1
mountain,resnet18,trench coat,1
mountain,resnet18,triceratops,1
mountain,resnet18,tricycle,1
mountain,resnet18,tripod,1
mountain,resnet18,tusker,1
mountain,resnet18,warthog,1
mountain,resnet18,water ouzel,1
mountain,resnet18,water snake,1
mountain,resnet18,weasel,1
mountain,resnet18,whippet,1
mountain,resnet18,wild boar,1
mountain,resnet18,zebra,1
mountain,resnet18,zucchini,1
mountain,vgg16,valley,340
mountain,vgg16,alp,333
mountain,vgg16,cliff,263
mountain,vgg16,volcano,212
mountain,vgg16,promontory,153
mountain,vgg16,mountain tent,123
mountain,vgg16,lakeside,98
mountain,vgg16,geyser,74
mountain,vgg16,cliff dwelling,53
